"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Iowa"	"19"	"1983"	"1983"	"Male"	"M"	260	1391923	18.7	0.0%
	"Iowa"	"19"	"1984"	"1984"	"Female"	"F"	73	1471858	5.0	0.0%
	"Iowa"	"19"	"1984"	"1984"	"Male"	"M"	274	1385391	19.8	0.0%
	"Iowa"	"19"	"1985"	"1985"	"Female"	"F"	64	1457813	4.4	0.0%
	"Iowa"	"19"	"1985"	"1985"	"Male"	"M"	271	1370639	19.8	0.0%
	"Iowa"	"19"	"1986"	"1986"	"Female"	"F"	75	1438664	5.2	0.0%
	"Iowa"	"19"	"1986"	"1986"	"Male"	"M"	293	1351103	21.7	0.0%
	"Iowa"	"19"	"1987"	"1987"	"Female"	"F"	77	1426932	5.4	0.0%
	"Iowa"	"19"	"1987"	"1987"	"Male"	"M"	323	1338365	24.1	0.1%
	"Iowa"	"19"	"1988"	"1988"	"Female"	"F"	64	1428018	4.5	0.0%
	"Iowa"	"19"	"1988"	"1988"	"Male"	"M"	254	1339543	19.0	0.0%
	"Iowa"	"19"	"1989"	"1989"	"Female"	"F"	50	1429266	3.5	0.0%
	"Iowa"	"19"	"1989"	"1989"	"Male"	"M"	265	1341415	19.8	0.0%
	"Iowa"	"19"	"1990"	"1990"	"Female"	"F"	57	1431741	4.0	0.0%
	"Iowa"	"19"	"1990"	"1990"	"Male"	"M"	279	1344846	20.7	0.0%
	"Iowa"	"19"	"1991"	"1991"	"Female"	"F"	54	1441100	3.7	0.0%
	"Iowa"	"19"	"1991"	"1991"	"Male"	"M"	281	1357556	20.7	0.0%
	"Iowa"	"19"	"1992"	"1992"	"Female"	"F"	44	1449611	3.0	0.0%
	"Iowa"	"19"	"1992"	"1992"	"Male"	"M"	243	1369438	17.7	0.0%
	"Iowa"	"19"	"1993"	"1993"	"Female"	"F"	60	1457065	4.1	0.0%
	"Iowa"	"19"	"1993"	"1993"	"Male"	"M"	258	1380630	18.7	0.0%
	"Iowa"	"19"	"1994"	"1994"	"Female"	"F"	37	1462473	2.5	0.0%
	"Iowa"	"19"	"1994"	"1994"	"Male"	"M"	285	1388978	20.5	0.0%
	"Iowa"	"19"	"1995"	"1995"	"Female"	"F"	50	1469871	3.4	0.0%
	"Iowa"	"19"	"1995"	"1995"	"Male"	"M"	285	1398220	20.4	0.0%
	"Iowa"	"19"	"1996"	"1996"	"Female"	"F"	50	1474602	3.4	0.0%
	"Iowa"	"19"	"1996"	"1996"	"Male"	"M"	271	1406348	19.3	0.0%
	"Iowa"	"19"	"1997"	"1997"	"Female"	"F"	62	1478418	4.2	0.0%
	"Iowa"	"19"	"1997"	"1997"	"Male"	"M"	283	1412870	20.0	0.0%
	"Iowa"	"19"	"1998"	"1998"	"Female"	"F"	68	1483535	4.6	0.0%
	"Iowa"	"19"	"1998"	"1998"	"Male"	"M"	261	1420054	18.4	0.0%
	"Kansas"	"20"	"1979"	"1979"	"Female"	"F"	68	1199781	5.7	0.0%
	"Kansas"	"20"	"1979"	"1979"	"Male"	"M"	225	1151747	19.5	0.0%
	"Kansas"	"20"	"1980"	"1980"	"Female"	"F"	66	1208861	5.5	0.0%
	"Kansas"	"20"	"1980"	"1980"	"Male"	"M"	192	1159361	16.6	0.0%
	"Kansas"	"20"	"1981"	"1981"	"Female"	"F"	63	1218751	5.2	0.0%
	"Kansas"	"20"	"1981"	"1981"	"Male"	"M"	211	1169733	18.0	0.0%
	"Kansas"	"20"	"1982"	"1982"	"Female"	"F"	61	1227292	5.0	0.0%
	"Kansas"	"20"	"1982"	"1982"	"Male"	"M"	216	1176313	18.4	0.0%
	"Kansas"	"20"	"1983"	"1983"	"Female"	"F"	70	1233768	5.7	0.0%
	"Kansas"	"20"	"1983"	"1983"	"Male"	"M"	226	1183066	19.1	0.0%
	"Kansas"	"20"	"1984"	"1984"	"Female"	"F"	50	1239060	4.0	0.0%
	"Kansas"	"20"	"1984"	"1984"	"Male"	"M"	251	1185796	21.2	0.0%
	"Kansas"	"20"	"1985"	"1985"	"Female"	"F"	61	1239966	4.9	0.0%
	"Kansas"	"20"	"1985"	"1985"	"Male"	"M"	231	1187926	19.4	0.0%
	"Kansas"	"20"	"1986"	"1986"	"Female"	"F"	59	1242508	4.7	0.0%
	"Kansas"	"20"	"1986"	"1986"	"Male"	"M"	275	1190696	23.1	0.0%
	"Kansas"	"20"	"1987"	"1987"	"Female"	"F"	62	1249072	5.0	0.0%
	"Kansas"	"20"	"1987"	"1987"	"Male"	"M"	274	1196285	22.9	0.0%
	"Kansas"	"20"	"1988"	"1988"	"Female"	"F"	59	1256764	4.7	0.0%
	"Kansas"	"20"	"1988"	"1988"	"Male"	"M"	248	1205749	20.6	0.0%
	"Kansas"	"20"	"1989"	"1989"	"Female"	"F"	57	1261266	4.5	0.0%
	"Kansas"	"20"	"1989"	"1989"	"Male"	"M"	228	1211957	18.8	0.0%
	"Kansas"	"20"	"1990"	"1990"	"Female"	"F"	53	1263116	4.2	0.0%
	"Kansas"	"20"	"1990"	"1990"	"Male"	"M"	244	1214689	20.1	0.0%
	"Kansas"	"20"	"1991"	"1991"	"Female"	"F"	52	1272162	4.1	0.0%
	"Kansas"	"20"	"1991"	"1991"	"Male"	"M"	258	1227465	21.0	0.0%
	"Kansas"	"20"	"1992"	"1992"	"Female"	"F"	70	1288444	5.4	0.0%
	"Kansas"	"20"	"1992"	"1992"	"Male"	"M"	241	1244965	19.4	0.0%
	"Kansas"	"20"	"1993"	"1993"	"Female"	"F"	62	1299940	4.8	0.0%
	"Kansas"	"20"	"1993"	"1993"	"Male"	"M"	274	1257656	21.8	0.0%
	"Kansas"	"20"	"1994"	"1994"	"Female"	"F"	57	1310992	4.3	0.0%
	"Kansas"	"20"	"1994"	"1994"	"Male"	"M"	235	1270648	18.5	0.0%
	"Kansas"	"20"	"1995"	"1995"	"Female"	"F"	47	1320945	3.6	0.0%
	"Kansas"	"20"	"1995"	"1995"	"Male"	"M"	244	1281281	19.0	0.0%
	"Kansas"	"20"	"1996"	"1996"	"Female"	"F"	58	1328486	4.4	0.0%
	"Kansas"	"20"	"1996"	"1996"	"Male"	"M"	276	1287077	21.4	0.0%
	"Kansas"	"20"	"1997"	"1997"	"Female"	"F"	55	1338067	4.1	0.0%
	"Kansas"	"20"	"1997"	"1997"	"Male"	"M"	265	1297951	20.4	0.0%
	"Kansas"	"20"	"1998"	"1998"	"Female"	"F"	51	1349639	3.8	0.0%
	"Kansas"	"20"	"1998"	"1998"	"Male"	"M"	274	1312088	20.9	0.0%
	"Kentucky"	"21"	"1979"	"1979"	"Female"	"F"	110	1863920	5.9	0.0%
	"Kentucky"	"21"	"1979"	"1979"	"Male"	"M"	362	1783059	20.3	0.1%
	"Kentucky"	"21"	"1980"	"1980"	"Female"	"F"	99	1873203	5.3	0.0%
	"Kentucky"	"21"	"1980"	"1980"	"Male"	"M"	371	1790638	20.7	0.1%
	"Kentucky"	"21"	"1981"	"1981"	"Female"	"F"	105	1880567	5.6	0.0%
	"Kentucky"	"21"	"1981"	"1981"	"Male"	"M"	333	1790010	18.6	0.1%
	"Kentucky"	"21"	"1982"	"1982"	"Female"	"F"	96	1888408	5.1	0.0%
	"Kentucky"	"21"	"1982"	"1982"	"Male"	"M"	404	1795018	22.5	0.1%
	"Kentucky"	"21"	"1983"	"1983"	"Female"	"F"	109	1894642	5.8	0.0%
	"Kentucky"	"21"	"1983"	"1983"	"Male"	"M"	375	1798246	20.9	0.1%
	"Kentucky"	"21"	"1984"	"1984"	"Female"	"F"	100	1896921	5.3	0.0%
	"Kentucky"	"21"	"1984"	"1984"	"Male"	"M"	400	1796400	22.3	0.1%
	"Kentucky"	"21"	"1985"	"1985"	"Female"	"F"	96	1897840	5.1	0.0%
	"Kentucky"	"21"	"1985"	"1985"	"Male"	"M"	386	1795768	21.5	0.1%
	"Kentucky"	"21"	"1986"	"1986"	"Female"	"F"	108	1896522	5.7	0.0%
	"Kentucky"	"21"	"1986"	"1986"	"Male"	"M"	420	1790274	23.5	0.1%
	"Kentucky"	"21"	"1987"	"1987"	"Female"	"F"	99	1896532	5.2	0.0%
	"Kentucky"	"21"	"1987"	"1987"	"Male"	"M"	409	1786513	22.9	0.1%
	"Kentucky"	"21"	"1988"	"1988"	"Female"	"F"	85	1896060	4.5	0.0%
	"Kentucky"	"21"	"1988"	"1988"	"Male"	"M"	385	1784339	21.6	0.1%
	"Kentucky"	"21"	"1989"	"1989"	"Female"	"F"	88	1897125	4.6	0.0%
	"Kentucky"	"21"	"1989"	"1989"	"Male"	"M"	394	1783147	22.1	0.1%
	"Kentucky"	"21"	"1990"	"1990"	"Female"	"F"	95	1901057	5.0	0.0%
	"Kentucky"	"21"	"1990"	"1990"	"Male"	"M"	454	1786332	25.4	0.1%
	"Kentucky"	"21"	"1991"	"1991"	"Female"	"F"	89	1919913	4.6	0.0%
	"Kentucky"	"21"	"1991"	"1991"	"Male"	"M"	401	1804570	22.2	0.1%
	"Kentucky"	"21"	"1992"	"1992"	"Female"	"F"	87	1939428	4.5	0.0%
	"Kentucky"	"21"	"1992"	"1992"	"Male"	"M"	406	1827232	22.2	0.1%
	"Kentucky"	"21"	"1993"	"1993"	"Female"	"F"	89	1962369	4.5	0.0%
	"Kentucky"	"21"	"1993"	"1993"	"Male"	"M"	434	1850927	23.4	0.1%
	"Kentucky"	"21"	"1994"	"1994"	"Female"	"F"	90	1979674	4.5	0.0%
	"Kentucky"	"21"	"1994"	"1994"	"Male"	"M"	427	1870365	22.8	0.1%
	"Kentucky"	"21"	"1995"	"1995"	"Female"	"F"	75	1997587	3.8	0.0%
	"Kentucky"	"21"	"1995"	"1995"	"Male"	"M"	405	1890372	21.4	0.1%
	"Kentucky"	"21"	"1996"	"1996"	"Female"	"F"	79	2013432	3.9	0.0%
	"Kentucky"	"21"	"1996"	"1996"	"Male"	"M"	409	1907289	21.4	0.1%
	"Kentucky"	"21"	"1997"	"1997"	"Female"	"F"	81	2028294	4.0	0.0%
	"Kentucky"	"21"	"1997"	"1997"	"Male"	"M"	407	1924948	21.1	0.1%
	"Kentucky"	"21"	"1998"	"1998"	"Female"	"F"	99	2043840	4.8	0.0%
	"Kentucky"	"21"	"1998"	"1998"	"Male"	"M"	427	1943327	22.0	0.1%
	"Louisiana"	"22"	"1979"	"1979"	"Female"	"F"	131	2135024	6.1	0.0%
	"Louisiana"	"22"	"1979"	"1979"	"Male"	"M"	370	2013621	18.4	0.1%
	"Louisiana"	"22"	"1980"	"1980"	"Female"	"F"	108	2170532	5.0	0.0%
	"Louisiana"	"22"	"1980"	"1980"	"Male"	"M"	403	2045231	19.7	0.1%
	"Louisiana"	"22"	"1981"	"1981"	"Female"	"F"	137	2208508	6.2	0.0%
	"Louisiana"	"22"	"1981"	"1981"	"Male"	"M"	350	2081674	16.8	0.1%
	"Louisiana"	"22"	"1982"	"1982"	"Female"	"F"	140	2245304	6.2	0.0%
	"Louisiana"	"22"	"1982"	"1982"	"Male"	"M"	410	2114611	19.4	0.1%
	"Louisiana"	"22"	"1983"	"1983"	"Female"	"F"	141	2269455	6.2	0.0%
	"Louisiana"	"22"	"1983"	"1983"	"Male"	"M"	443	2129507	20.8	0.1%
	"Louisiana"	"22"	"1984"	"1984"	"Female"	"F"	130	2273248	5.7	0.0%
	"Louisiana"	"22"	"1984"	"1984"	"Male"	"M"	460	2129713	21.6	0.1%
	"Louisiana"	"22"	"1985"	"1985"	"Female"	"F"	137	2278754	6.0	0.0%
	"Louisiana"	"22"	"1985"	"1985"	"Male"	"M"	449	2132078	21.1	0.1%
	"Louisiana"	"22"	"1986"	"1986"	"Female"	"F"	130	2280493	5.7	0.0%
	"Louisiana"	"22"	"1986"	"1986"	"Male"	"M"	510	2126754	24.0	0.1%
	"Louisiana"	"22"	"1987"	"1987"	"Female"	"F"	127	2248815	5.6	0.0%
	"Louisiana"	"22"	"1987"	"1987"	"Male"	"M"	431	2094357	20.6	0.1%
	"Louisiana"	"22"	"1988"	"1988"	"Female"	"F"	142	2222914	6.4	0.0%
	"Louisiana"	"22"	"1988"	"1988"	"Male"	"M"	437	2067557	21.1	0.1%
	"Louisiana"	"22"	"1989"	"1989"	"Female"	"F"	124	2205755	5.6	0.0%
	"Louisiana"	"22"	"1989"	"1989"	"Male"	"M"	418	2049759	20.4	0.1%
	"Louisiana"	"22"	"1990"	"1990"	"Female"	"F"	118	2189805	5.4	0.0%
	"Louisiana"	"22"	"1990"	"1990"	"Male"	"M"	440	2032651	21.6	0.1%
	"Louisiana"	"22"	"1991"	"1991"	"Female"	"F"	101	2205273	4.6	0.0%
	"Louisiana"	"22"	"1991"	"1991"	"Male"	"M"	457	2051551	22.3	0.1%
	"Louisiana"	"22"	"1992"	"1992"	"Female"	"F"	88	2223579	4.0	0.0%
	"Louisiana"	"22"	"1992"	"1992"	"Male"	"M"	441	2071192	21.3	0.1%
	"Louisiana"	"22"	"1993"	"1993"	"Female"	"F"	100	2236887	4.5	0.0%
	"Louisiana"	"22"	"1993"	"1993"	"Male"	"M"	430	2082235	20.7	0.1%
	"Louisiana"	"22"	"1994"	"1994"	"Female"	"F"	125	2251106	5.6	0.0%
	"Louisiana"	"22"	"1994"	"1994"	"Male"	"M"	427	2098772	20.3	0.1%
	"Louisiana"	"22"	"1995"	"1995"	"Female"	"F"	118	2265935	5.2	0.0%
	"Louisiana"	"22"	"1995"	"1995"	"Male"	"M"	426	2115014	20.1	0.1%
	"Louisiana"	"22"	"1996"	"1996"	"Female"	"F"	107	2276464	4.7	0.0%
	"Louisiana"	"22"	"1996"	"1996"	"Male"	"M"	424	2125483	19.9	0.1%
	"Louisiana"	"22"	"1997"	"1997"	"Female"	"F"	120	2286798	5.2	0.0%
	"Louisiana"	"22"	"1997"	"1997"	"Male"	"M"	408	2137557	19.1	0.1%
	"Louisiana"	"22"	"1998"	"1998"	"Female"	"F"	91	2295013	4.0	0.0%
	"Louisiana"	"22"	"1998"	"1998"	"Male"	"M"	389	2148524	18.1	0.1%
	"Maine"	"23"	"1979"	"1979"	"Female"	"F"	42	578716	7.3	0.0%
	"Maine"	"23"	"1979"	"1979"	"Male"	"M"	115	546840	21.0	0.0%
	"Maine"	"23"	"1980"	"1980"	"Female"	"F"	30	578670	5.2	0.0%
	"Maine"	"23"	"1980"	"1980"	"Male"	"M"	111	546743	20.3	0.0%
	"Maine"	"23"	"1981"	"1981"	"Female"	"F"	43	582906	7.4	0.0%
	"Maine"	"23"	"1981"	"1981"	"Male"	"M"	114	550645	20.7	0.0%
	"Maine"	"23"	"1982"	"1982"	"Female"	"F"	30	584933	5.1	0.0%
	"Maine"	"23"	"1982"	"1982"	"Male"	"M"	118	552225	21.4	0.0%
	"Maine"	"23"	"1983"	"1983"	"Female"	"F"	39	588953	6.6	0.0%
	"Maine"	"23"	"1983"	"1983"	"Male"	"M"	120	556110	21.6	0.0%
	"Maine"	"23"	"1984"	"1984"	"Female"	"F"	37	594711	6.2	0.0%
	"Maine"	"23"	"1984"	"1984"	"Male"	"M"	132	561241	23.5	0.0%
	"Maine"	"23"	"1985"	"1985"	"Female"	"F"	37	598454	6.2	0.0%
	"Maine"	"23"	"1985"	"1985"	"Male"	"M"	128	564846	22.7	0.0%
	"Maine"	"23"	"1986"	"1986"	"Female"	"F"	28	601589	4.7	0.0%
	"Maine"	"23"	"1986"	"1986"	"Male"	"M"	102	568602	17.9	0.0%
	"Maine"	"23"	"1987"	"1987"	"Female"	"F"	24	608599	3.9	0.0%
	"Maine"	"23"	"1987"	"1987"	"Male"	"M"	144	576046	25.0	0.0%
	"Maine"	"23"	"1988"	"1988"	"Female"	"F"	22	618112	3.6	0.0%
	"Maine"	"23"	"1988"	"1988"	"Male"	"M"	140	585922	23.9	0.0%
	"Maine"	"23"	"1989"	"1989"	"Female"	"F"	34	625964	5.4	0.0%
	"Maine"	"23"	"1989"	"1989"	"Male"	"M"	136	594159	22.9	0.0%
	"Maine"	"23"	"1990"	"1990"	"Female"	"F"	32	630067	5.1	0.0%
	"Maine"	"23"	"1990"	"1990"	"Male"	"M"	123	597739	20.6	0.0%
	"Maine"	"23"	"1991"	"1991"	"Female"	"F"	28	634880	4.4	0.0%
	"Maine"	"23"	"1991"	"1991"	"Male"	"M"	149	602604	24.7	0.0%
	"Maine"	"23"	"1992"	"1992"	"Female"	"F"	21	636034	3.3	0.0%
	"Maine"	"23"	"1992"	"1992"	"Male"	"M"	136	602719	22.6	0.0%
	"Maine"	"23"	"1993"	"1993"	"Female"	"F"	33	637704	5.2	0.0%
	"Maine"	"23"	"1993"	"1993"	"Male"	"M"	148	604720	24.5	0.0%
	"Maine"	"23"	"1994"	"1994"	"Female"	"F"	33	638851	5.2	0.0%
	"Maine"	"23"	"1994"	"1994"	"Male"	"M"	135	603991	22.4	0.0%
	"Maine"	"23"	"1995"	"1995"	"Female"	"F"	24	639207	3.8	0.0%
	"Maine"	"23"	"1995"	"1995"	"Male"	"M"	137	604359	22.7	0.0%
	"Maine"	"23"	"1996"	"1996"	"Female"	"F"	26	641832	4.1	0.0%
	"Maine"	"23"	"1996"	"1996"	"Male"	"M"	145	607364	23.9	0.0%
	"Maine"	"23"	"1997"	"1997"	"Female"	"F"	27	644943	4.2	0.0%
	"Maine"	"23"	"1997"	"1997"	"Male"	"M"	110	609915	18.0	0.0%
	"Maine"	"23"	"1998"	"1998"	"Female"	"F"	35	647259	5.4	0.0%
	"Maine"	"23"	"1998"	"1998"	"Male"	"M"	161	612116	26.3	0.0%
	"Maryland"	"24"	"1979"	"1979"	"Female"	"F"	121	2178408	5.6	0.0%
	"Maryland"	"24"	"1979"	"1979"	"Male"	"M"	328	2048671	16.0	0.1%
	"Maryland"	"24"	"1980"	"1980"	"Female"	"F"	106	2177073	4.9	0.0%
	"Maryland"	"24"	"1980"	"1980"	"Male"	"M"	348	2045377	17.0	0.1%
	"Maryland"	"24"	"1981"	"1981"	"Female"	"F"	89	2201886	4.0	0.0%
	"Maryland"	"24"	"1981"	"1981"	"Male"	"M"	348	2064939	16.9	0.1%
	"Maryland"	"24"	"1982"	"1982"	"Female"	"F"	89	2213595	4.0	0.0%
	"Maryland"	"24"	"1982"	"1982"	"Male"	"M"	341	2075319	16.4	0.1%
	"Maryland"	"24"	"1983"	"1983"	"Female"	"F"	115	2225782	5.2	0.0%
	"Maryland"	"24"	"1983"	"1983"	"Male"	"M"	381	2092138	18.2	0.1%
	"Maryland"	"24"	"1984"	"1984"	"Female"	"F"	86	2251935	3.8	0.0%
	"Maryland"	"24"	"1984"	"1984"	"Male"	"M"	385	2117687	18.2	0.1%
	"Maryland"	"24"	"1985"	"1985"	"Female"	"F"	114	2278031	5.0	0.0%
	"Maryland"	"24"	"1985"	"1985"	"Male"	"M"	383	2140400	17.9	0.1%
	"Maryland"	"24"	"1986"	"1986"	"Female"	"F"	114	2314789	4.9	0.0%
	"Maryland"	"24"	"1986"	"1986"	"Male"	"M"	431	2177167	19.8	0.1%
	"Maryland"	"24"	"1987"	"1987"	"Female"	"F"	104	2354859	4.4	0.0%
	"Maryland"	"24"	"1987"	"1987"	"Male"	"M"	423	2216776	19.1	0.1%
	"Maryland"	"24"	"1988"	"1988"	"Female"	"F"	88	2403000	3.7	0.0%
	"Maryland"	"24"	"1988"	"1988"	"Male"	"M"	432	2261719	19.1	0.1%
	"Maryland"	"24"	"1989"	"1989"	"Female"	"F"	97	2439340	4.0	0.0%
	"Maryland"	"24"	"1989"	"1989"	"Male"	"M"	428	2294849	18.7	0.1%
	"Maryland"	"24"	"1990"	"1990"	"Female"	"F"	101	2464288	4.1	0.0%
	"Maryland"	"24"	"1990"	"1990"	"Male"	"M"	385	2319831	16.6	0.1%
	"Maryland"	"24"	"1991"	"1991"	"Female"	"F"	62	2508532	2.5	0.0%
	"Maryland"	"24"	"1991"	"1991"	"Male"	"M"	367	2360015	15.6	0.1%
	"Maryland"	"24"	"1992"	"1992"	"Female"	"F"	95	2538116	3.7	0.0%
	"Maryland"	"24"	"1992"	"1992"	"Male"	"M"	366	2386348	15.3	0.1%
	"Maryland"	"24"	"1993"	"1993"	"Female"	"F"	113	2564407	4.4	0.0%
	"Maryland"	"24"	"1993"	"1993"	"Male"	"M"	416	2407985	17.3	0.1%
	"Maryland"	"24"	"1994"	"1994"	"Female"	"F"	89	2591744	3.4	0.0%
	"Maryland"	"24"	"1994"	"1994"	"Male"	"M"	439	2432101	18.1	0.1%
	"Maryland"	"24"	"1995"	"1995"	"Female"	"F"	85	2616503	3.2	0.0%
	"Maryland"	"24"	"1995"	"1995"	"Male"	"M"	424	2453734	17.3	0.1%
	"Maryland"	"24"	"1996"	"1996"	"Female"	"F"	102	2640747	3.9	0.0%
	"Maryland"	"24"	"1996"	"1996"	"Male"	"M"	399	2472412	16.1	0.1%
	"Maryland"	"24"	"1997"	"1997"	"Female"	"F"	97	2664492	3.6	0.0%
	"Maryland"	"24"	"1997"	"1997"	"Male"	"M"	422	2492167	16.9	0.1%
	"Maryland"	"24"	"1998"	"1998"	"Female"	"F"	91	2691927	3.4	0.0%
	"Maryland"	"24"	"1998"	"1998"	"Male"	"M"	406	2513967	16.1	0.1%
	"Massachusetts"	"25"	"1979"	"1979"	"Female"	"F"	145	3010945	4.8	0.0%
	"Massachusetts"	"25"	"1979"	"1979"	"Male"	"M"	370	2737898	13.5	0.1%
	"Massachusetts"	"25"	"1980"	"1980"	"Female"	"F"	120	3008769	4.0	0.0%
	"Massachusetts"	"25"	"1980"	"1980"	"Male"	"M"	353	2733453	12.9	0.1%
	"Massachusetts"	"25"	"1981"	"1981"	"Female"	"F"	114	3023682	3.8	0.0%
	"Massachusetts"	"25"	"1981"	"1981"	"Male"	"M"	398	2750075	14.5	0.1%
	"Massachusetts"	"25"	"1982"	"1982"	"Female"	"F"	124	3024711	4.1	0.0%
	"Massachusetts"	"25"	"1982"	"1982"	"Male"	"M"	414	2752478	15.0	0.1%
	"Massachusetts"	"25"	"1983"	"1983"	"Female"	"F"	109	3036898	3.6	0.0%
	"Massachusetts"	"25"	"1983"	"1983"	"Male"	"M"	422	2767195	15.3	0.1%
	"Massachusetts"	"25"	"1984"	"1984"	"Female"	"F"	126	3056597	4.1	0.0%
	"Massachusetts"	"25"	"1984"	"1984"	"Male"	"M"	401	2789852	14.4	0.1%
	"Massachusetts"	"25"	"1985"	"1985"	"Female"	"F"	114	3075996	3.7	0.0%
	"Massachusetts"	"25"	"1985"	"1985"	"Male"	"M"	416	2812063	14.8	0.1%
	"Massachusetts"	"25"	"1986"	"1986"	"Female"	"F"	132	3083578	4.3	0.0%
	"Massachusetts"	"25"	"1986"	"1986"	"Male"	"M"	407	2824994	14.4	0.1%
	"Massachusetts"	"25"	"1987"	"1987"	"Female"	"F"	142	3097859	4.6	0.0%
	"Massachusetts"	"25"	"1987"	"1987"	"Male"	"M"	437	2843625	15.4	0.1%
	"Massachusetts"	"25"	"1988"	"1988"	"Female"	"F"	128	3118497	4.1	0.0%
	"Massachusetts"	"25"	"1988"	"1988"	"Male"	"M"	377	2869624	13.1	0.1%
	"Massachusetts"	"25"	"1989"	"1989"	"Female"	"F"	92	3133683	2.9	0.0%
	"Massachusetts"	"25"	"1989"	"1989"	"Male"	"M"	399	2890644	13.8	0.1%
	"Massachusetts"	"25"	"1990"	"1990"	"Female"	"F"	123	3128723	3.9	0.0%
	"Massachusetts"	"25"	"1990"	"1990"	"Male"	"M"	405	2890213	14.0	0.1%
	"Massachusetts"	"25"	"1991"	"1991"	"Female"	"F"	113	3128691	3.6	0.0%
	"Massachusetts"	"25"	"1991"	"1991"	"Male"	"M"	376	2891202	13.0	0.1%
	"Massachusetts"	"25"	"1992"	"1992"	"Female"	"F"	106	3132547	3.4	0.0%
	"Massachusetts"	"25"	"1992"	"1992"	"Male"	"M"	428	2898269	14.8	0.1%
	"Massachusetts"	"25"	"1993"	"1993"	"Female"	"F"	116	3147848	3.7	0.0%
	"Massachusetts"	"25"	"1993"	"1993"	"Male"	"M"	351	2914143	12.0	0.1%
	"Massachusetts"	"25"	"1994"	"1994"	"Female"	"F"	114	3164959	3.6	0.0%
	"Massachusetts"	"25"	"1994"	"1994"	"Male"	"M"	398	2931864	13.6	0.1%
	"Massachusetts"	"25"	"1995"	"1995"	"Female"	"F"	114	3187178	3.6	0.0%
	"Massachusetts"	"25"	"1995"	"1995"	"Male"	"M"	375	2954486	12.7	0.1%
	"Massachusetts"	"25"	"1996"	"1996"	"Female"	"F"	104	3206906	3.2	0.0%
	"Massachusetts"	"25"	"1996"	"1996"	"Male"	"M"	386	2973984	13.0	0.1%
	"Massachusetts"	"25"	"1997"	"1997"	"Female"	"F"	99	3230933	3.1	0.0%
	"Massachusetts"	"25"	"1997"	"1997"	"Male"	"M"	393	2996982	13.1	0.1%
	"Massachusetts"	"25"	"1998"	"1998"	"Female"	"F"	113	3254963	3.5	0.0%
	"Massachusetts"	"25"	"1998"	"1998"	"Male"	"M"	393	3020058	13.0	0.1%
	"Michigan"	"26"	"1979"	"1979"	"Female"	"F"	295	4740073	6.2	0.0%
	"Michigan"	"26"	"1979"	"1979"	"Male"	"M"	851	4516936	18.8	0.1%
	"Michigan"	"26"	"1980"	"1980"	"Female"	"F"	250	4750075	5.3	0.0%
	"Michigan"	"26"	"1980"	"1980"	"Male"	"M"	813	4520495	18.0	0.1%
	"Michigan"	"26"	"1981"	"1981"	"Female"	"F"	268	4723473	5.7	0.0%
	"Michigan"	"26"	"1981"	"1981"	"Male"	"M"	806	4487579	18.0	0.1%
	"Michigan"	"26"	"1982"	"1982"	"Female"	"F"	259	4678896	5.5	0.0%
	"Michigan"	"26"	"1982"	"1982"	"Male"	"M"	843	4437108	19.0	0.1%
	"Michigan"	"26"	"1983"	"1983"	"Female"	"F"	242	4645235	5.2	0.0%
	"Michigan"	"26"	"1983"	"1983"	"Male"	"M"	839	4399533	19.1	0.1%
	"Michigan"	"26"	"1984"	"1984"	"Female"	"F"	279	4651173	6.0	0.0%
	"Michigan"	"26"	"1984"	"1984"	"Male"	"M"	865	4399956	19.7	0.1%
	"Michigan"	"26"	"1985"	"1985"	"Female"	"F"	198	4667887	4.2	0.0%
	"Michigan"	"26"	"1985"	"1985"	"Male"	"M"	892	4412721	20.2	0.1%
	"Michigan"	"26"	"1986"	"1986"	"Female"	"F"	258	4695754	5.5	0.0%
	"Michigan"	"26"	"1986"	"1986"	"Male"	"M"	865	4435707	19.5	0.1%
	"Michigan"	"26"	"1987"	"1987"	"Female"	"F"	234	4729077	4.9	0.0%
	"Michigan"	"26"	"1987"	"1987"	"Male"	"M"	849	4463842	19.0	0.1%
	"Michigan"	"26"	"1988"	"1988"	"Female"	"F"	231	4743695	4.9	0.0%
	"Michigan"	"26"	"1988"	"1988"	"Male"	"M"	863	4476864	19.3	0.1%
	"Michigan"	"26"	"1989"	"1989"	"Female"	"F"	188	4764917	3.9	0.0%
	"Michigan"	"26"	"1989"	"1989"	"Male"	"M"	857	4496790	19.1	0.1%
	"Michigan"	"26"	"1990"	"1990"	"Female"	"F"	203	4783719	4.2	0.0%
	"Michigan"	"26"	"1990"	"1990"	"Male"	"M"	870	4514014	19.3	0.1%
	"Michigan"	"26"	"1991"	"1991"	"Female"	"F"	215	4833385	4.4	0.0%
	"Michigan"	"26"	"1991"	"1991"	"Male"	"M"	927	4572269	20.3	0.2%
	"Michigan"	"26"	"1992"	"1992"	"Female"	"F"	203	4866526	4.2	0.0%
	"Michigan"	"26"	"1992"	"1992"	"Male"	"M"	865	4614787	18.7	0.1%
	"Michigan"	"26"	"1993"	"1993"	"Female"	"F"	179	4893169	3.7	0.0%
	"Michigan"	"26"	"1993"	"1993"	"Male"	"M"	905	4649329	19.5	0.2%
